"","estacion","ch_max","ch_min","cn_max","cn_min","cs_max","cs_min","estad_ch_max","estad_ch_min","estad_cn_max","estad_cn_min","estad_cs_max","estad_cs_min"
"1",4.148891811,19.8423385620117,16.901668548584,14.4166145324707,11.2021980285645,8.33305549621582,6.43788528442383,"r2: 0.94","r2: 0.94","r2: 0.93","r2: 0.92","r2: 0.9","r2: 0.77"
"2",7.493454066,24.9387531280518,21.5049610137939,18.5449657440186,14.5417785644531,10.7697296142578,7.8854923248291,"rmse: 11.37","rmse: 9.44","rmse: 7.8","rmse: 5.64","rmse: 3.94","rmse: 4.04"
"3",10.88291776,40.9094848632812,36.4726676940918,32.450252532959,26.608922958374,20.6406440734863,14.9811677932739,"bias: 252","bias: 207","bias: 171.8","bias: 133.6","bias: 108.4","bias: 121.1"
"4",6.247167268,10.4579429626465,8.73165225982666,7.36443042755127,5.85841274261475,4.7132420539856,4.81303882598877,"nash: -9.91","nash: -6.53","nash: -4.13","nash: -1.69","nash: -0.31","nash: -0.38"
"5",1.667059409,2.05426406860352,1.60480010509491,1.42324078083038,1.61424493789673,2.30831789970398,4.19866228103638,"","","","","",""
"6",0.44651528,0.57392680644989,0.923170506954193,1.35569202899933,2.27421569824219,3.60300922393799,6.01545095443726,"","","","","",""
"7",0.196130075,0.684621930122375,1.10892081260681,1.5941698551178,2.56611394882202,3.93668651580811,6.37907123565674,"","","","","",""
"8",0.106848374,0.495110362768173,0.865482866764069,1.31588292121887,2.25412011146545,3.59998512268066,6.02547311782837,"","","","","",""
"9",0.082197169,0.938790261745453,0.996520698070526,1.20665836334229,1.87515020370483,2.98608684539795,5.23293399810791,"","","","","",""
"10",0.360171867,4.6109471321106,3.76744890213013,3.19787883758545,2.85935211181641,2.9529664516449,4.30396604537964,"","","","","",""
"11",0.613825765,4.76579475402832,3.81067705154419,3.16750836372375,2.72067880630493,2.75084280967712,4.04377222061157,"","","","","",""
"12",1.354711088,7.98601865768433,6.44806718826294,5.28564977645874,4.12034749984741,3.41162371635437,3.97271847724915,"","","","","",""
